HGNC ID	Approved symbol	Approved name
HGNC:48462	RNU1-120P	RNA, U1 small nuclear 120, pseudogene
HGNC:48464	RNU1-122P	RNA, U1 small nuclear 122, pseudogene
HGNC:48465	RNU1-123P	RNA, U1 small nuclear 123, pseudogene
HGNC:48466	RNU1-124P	RNA, U1 small nuclear 124, pseudogene
HGNC:48467	RNU1-125P	RNA, U1 small nuclear 125, pseudogene
HGNC:48470	RNU1-128P	RNA, U1 small nuclear 128, pseudogene
HGNC:48471	RNU1-129P	RNA, U1 small nuclear 129, pseudogene
HGNC:48472	RNU1-130P	RNA, U1 small nuclear 130, pseudogene
HGNC:48473	RNU1-131P	RNA, U1 small nuclear 131, pseudogene
HGNC:48474	RNU1-132P	RNA, U1 small nuclear 132, pseudogene
HGNC:48475	RNU1-133P	RNA, U1 small nuclear 133, pseudogene
HGNC:48476	RNU1-134P	RNA, U1 small nuclear 134, pseudogene
HGNC:48477	RNU1-135P~withdrawn	entry withdrawn
HGNC:48478	RNU1-136P	RNA, U1 small nuclear 136, pseudogene
HGNC:48479	RNU1-137P~withdrawn	symbol withdrawn, see RNU1-129P
HGNC:48480	RNU1-138P	RNA, U1 small nuclear 138, pseudogene
HGNC:48481	RNU1-139P	RNA, U1 small nuclear 139, pseudogene
HGNC:48482	RNU1-140P	RNA, U1 small nuclear 140, pseudogene
HGNC:48483	RNU1-141P	RNA, U1 small nuclear 141, pseudogene
HGNC:48484	RNU1-142P	RNA, U1 small nuclear 142, pseudogene
HGNC:48485	RNU1-143P	RNA, U1 small nuclear 143, pseudogene
HGNC:48488	RNU1-146P	RNA, U1 small nuclear 146, pseudogene
HGNC:48490	RNU1-148P	RNA, U1 small nuclear 148, pseudogene
HGNC:48491	RNU1-149P	RNA, U1 small nuclear 149, pseudogene
HGNC:48492	RNU1-150P	RNA, U1 small nuclear 150, pseudogene
HGNC:53616	RNU1-151P	RNA, U1 small nuclear 151, pseudogene
HGNC:53625	RNU1-152P	RNA, U1 small nuclear 152, pseudogene
HGNC:10095	RNU1~withdrawn	symbol withdrawn, see RNU1-1
HGNC:10121	RNU1A3~withdrawn	symbol withdrawn, see RNU1-1
HGNC:10124	RNU1C2~withdrawn	symbol withdrawn, see RNU1-2
HGNC:10125	RNU1D2~withdrawn	symbol withdrawn, see RNU1-4
HGNC:10126	RNU1E2~withdrawn	symbol withdrawn, see RNU1-4
HGNC:10127	RNU1F1~withdrawn	symbol withdrawn, see RNU1-4
HGNC:10129	RNU1G2~withdrawn	symbol withdrawn, see RNU1-4
HGNC:10131	RNU1G4~withdrawn	symbol withdrawn, see RNU1-1
HGNC:10132	RNU1P1~withdrawn	symbol withdrawn, see RNU1-5P
HGNC:10135	RNU1P3~withdrawn	entry withdrawn
HGNC:10136	RNU1P4~withdrawn	entry withdrawn
HGNC:10141	RNU1P9~withdrawn	symbol withdrawn, see RNU1-5P
HGNC:10142	RNU2-1	RNA, U2 small nuclear 1
HGNC:10152	RNU2-2P	RNA, U2 small nuclear 2, pseudogene
HGNC:10153	RNU2-3P	RNA, U2 small nuclear 3, pseudogene
HGNC:10154	RNU2-4P	RNA, U2 small nuclear 4, pseudogene
HGNC:10155	RNU2-5P	RNA, U2 small nuclear 5, pseudogene
HGNC:42506	RNU2-6P	RNA, U2 small nuclear 6, pseudogene
HGNC:42505	RNU2-7P	RNA, U2 small nuclear 7, pseudogene
HGNC:48501	RNU2-8P	RNA, U2 small nuclear 8, pseudogene
HGNC:48502	RNU2-9P	RNA, U2 small nuclear 9, pseudogene
HGNC:48503	RNU2-10P	RNA, U2 small nuclear 10, pseudogene
HGNC:48504	RNU2-11P	RNA, U2 small nuclear 11, pseudogene
HGNC:48505	RNU2-12P	RNA, U2 small nuclear 12, pseudogene
HGNC:48506	RNU2-13P	RNA, U2 small nuclear 13, pseudogene
HGNC:48507	RNU2-14P	RNA, U2 small nuclear 14, pseudogene
HGNC:48508	RNU2-15P	RNA, U2 small nuclear 15, pseudogene
HGNC:48509	RNU2-16P	RNA, U2 small nuclear 16, pseudogene
HGNC:48510	RNU2-17P	RNA, U2 small nuclear 17, pseudogene
HGNC:48511	RNU2-18P	RNA, U2 small nuclear 18, pseudogene
HGNC:48512	RNU2-19P	RNA, U2 small nuclear 19, pseudogene
HGNC:48513	RNU2-20P	RNA, U2 small nuclear 20, pseudogene
HGNC:48514	RNU2-21P	RNA, U2 small nuclear 21, pseudogene
HGNC:48515	RNU2-22P	RNA, U2 small nuclear 22, pseudogene
HGNC:48516	RNU2-23P	RNA, U2 small nuclear 23, pseudogene
HGNC:48517	RNU2-24P	RNA, U2 small nuclear 24, pseudogene
HGNC:48518	RNU2-25P	RNA, U2 small nuclear 25, pseudogene
HGNC:48519	RNU2-26P	RNA, U2 small nuclear 26, pseudogene
HGNC:48520	RNU2-27P	RNA, U2 small nuclear 27, pseudogene
HGNC:48521	RNU2-28P	RNA, U2 small nuclear 28, pseudogene
HGNC:48522	RNU2-29P	RNA, U2 small nuclear 29, pseudogene
HGNC:48523	RNU2-30P	RNA, U2 small nuclear 30, pseudogene
HGNC:48524	RNU2-31P	RNA, U2 small nuclear 31, pseudogene
HGNC:48525	RNU2-32P	RNA, U2 small nuclear 32, pseudogene
HGNC:48526	RNU2-33P	RNA, U2 small nuclear 33, pseudogene
HGNC:48527	RNU2-34P	RNA, U2 small nuclear 34, pseudogene
HGNC:48528	RNU2-35P	RNA, U2 small nuclear 35, pseudogene
HGNC:48529	RNU2-36P	RNA, U2 small nuclear 36, pseudogene
HGNC:48530	RNU2-37P	RNA, U2 small nuclear 37, pseudogene
HGNC:48531	RNU2-38P	RNA, U2 small nuclear 38, pseudogene
HGNC:48532	RNU2-39P	RNA, U2 small nuclear 39, pseudogene
HGNC:48533	RNU2-40P	RNA, U2 small nuclear 40, pseudogene
HGNC:48534	RNU2-41P	RNA, U2 small nuclear 41, pseudogene
HGNC:48535	RNU2-42P	RNA, U2 small nuclear 42, pseudogene
HGNC:48536	RNU2-43P	RNA, U2 small nuclear 43, pseudogene
HGNC:48537	RNU2-44P	RNA, U2 small nuclear 44, pseudogene
HGNC:48538	RNU2-45P	RNA, U2 small nuclear 45, pseudogene
HGNC:48539	RNU2-46P	RNA, U2 small nuclear 46, pseudogene
HGNC:48540	RNU2-47P	RNA, U2 small nuclear 47, pseudogene
HGNC:48541	RNU2-48P	RNA, U2 small nuclear 48, pseudogene
HGNC:48542	RNU2-49P	RNA, U2 small nuclear 49, pseudogene
HGNC:48543	RNU2-50P	RNA, U2 small nuclear 50, pseudogene
HGNC:48544	RNU2-51P	RNA, U2 small nuclear 51, pseudogene
HGNC:48545	RNU2-52P	RNA, U2 small nuclear 52, pseudogene
HGNC:48546	RNU2-53P	RNA, U2 small nuclear 53, pseudogene
HGNC:48547	RNU2-54P	RNA, U2 small nuclear 54, pseudogene
HGNC:48548	RNU2-55P	RNA, U2 small nuclear 55, pseudogene
HGNC:48549	RNU2-56P	RNA, U2 small nuclear 56, pseudogene
HGNC:48550	RNU2-57P	RNA, U2 small nuclear 57, pseudogene
HGNC:48551	RNU2-58P	RNA, U2 small nuclear 58, pseudogene
HGNC:48552	RNU2-59P	RNA, U2 small nuclear 59, pseudogene
HGNC:48553	RNU2-60P	RNA, U2 small nuclear 60, pseudogene
HGNC:48554	RNU2-61P	RNA, U2 small nuclear 61, pseudogene
HGNC:48555	RNU2-62P	RNA, U2 small nuclear 62, pseudogene
HGNC:48556	RNU2-63P	RNA, U2 small nuclear 63, pseudogene
HGNC:48557	RNU2-64P	RNA, U2 small nuclear 64, pseudogene
HGNC:48558	RNU2-65P	RNA, U2 small nuclear 65, pseudogene
HGNC:48559	RNU2-66P	RNA, U2 small nuclear 66, pseudogene
HGNC:48560	RNU2-67P~withdrawn	entry withdrawn
HGNC:48561	RNU2-68P	RNA, U2 small nuclear 68, pseudogene
HGNC:48562	RNU2-69P	RNA, U2 small nuclear 69, pseudogene
HGNC:48563	RNU2-70P	RNA, U2 small nuclear 70, pseudogene
HGNC:48564	RNU2-71P	RNA, U2 small nuclear 71, pseudogene
HGNC:48565	RNU2-72P	RNA, U2 small nuclear 72, pseudogene
HGNC:10156	RNU3~withdrawn	entry withdrawn
HGNC:10169	RNU3A2~withdrawn	entry withdrawn
HGNC:10170	RNU3A3~withdrawn	entry withdrawn
HGNC:10171	RNU3B1~withdrawn	entry withdrawn
HGNC:10172	RNU3B2~withdrawn	entry withdrawn
HGNC:10173	RNU3B3~withdrawn	entry withdrawn
HGNC:10174	RNU3B4~withdrawn	entry withdrawn
HGNC:10192	RNU4-1	RNA, U4 small nuclear 1
HGNC:10191	RNU4-1B~withdrawn	symbol withdrawn, see RNU4-2
HGNC:10193	RNU4-2	RNA, U4 small nuclear 2
HGNC:10196	RNU4-3P	RNA, U4 small nuclear 3, pseudogene
HGNC:10197	RNU4-4P	RNA, U4 small nuclear 4, pseudogene
HGNC:10198	RNU4-5P	RNA, U4 small nuclear 5, pseudogene
HGNC:10199	RNU4-6P	RNA, U4 small nuclear 6, pseudogene
HGNC:10194	RNU4-7P	RNA, U4 small nuclear 7, pseudogene
HGNC:10195	RNU4-8P	RNA, U4 small nuclear 8, pseudogene
HGNC:42507	RNU4-9P	RNA, U4 small nuclear 9, pseudogene
HGNC:42508	RNU4-10P	RNA, U4 small nuclear 10, pseudogene
HGNC:46947	RNU4-11P	RNA, U4 small nuclear 11, pseudogene
HGNC:46948	RNU4-12P	RNA, U4 small nuclear 12, pseudogene
HGNC:46949	RNU4-13P	RNA, U4 small nuclear 13, pseudogene
HGNC:46950	RNU4-14P	RNA, U4 small nuclear 14, pseudogene
HGNC:46951	RNU4-15P	RNA, U4 small nuclear 15, pseudogene
HGNC:46952	RNU4-16P	RNA, U4 small nuclear 16, pseudogene
HGNC:46953	RNU4-17P	RNA, U4 small nuclear 17, pseudogene
HGNC:46954	RNU4-18P	RNA, U4 small nuclear 18, pseudogene
HGNC:46955	RNU4-19P~withdrawn	entry withdrawn
HGNC:46956	RNU4-20P	RNA, U4 small nuclear 20, pseudogene
HGNC:46957	RNU4-21P	RNA, U4 small nuclear 21, pseudogene
HGNC:46958	RNU4-22P	RNA, U4 small nuclear 22, pseudogene
HGNC:46959	RNU4-23P	RNA, U4 small nuclear 23, pseudogene
HGNC:46960	RNU4-24P	RNA, U4 small nuclear 24, pseudogene
HGNC:46961	RNU4-25P	RNA, U4 small nuclear 25, pseudogene
HGNC:46962	RNU4-26P	RNA, U4 small nuclear 26, pseudogene
HGNC:46963	RNU4-27P	RNA, U4 small nuclear 27, pseudogene
HGNC:46964	RNU4-28P	RNA, U4 small nuclear 28, pseudogene
HGNC:46965	RNU4-29P	RNA, U4 small nuclear 29, pseudogene
HGNC:46966	RNU4-30P	RNA, U4 small nuclear 30, pseudogene
HGNC:46967	RNU4-31P	RNA, U4 small nuclear 31, pseudogene
HGNC:46968	RNU4-32P	RNA, U4 small nuclear 32, pseudogene
HGNC:46969	RNU4-33P	RNA, U4 small nuclear 33, pseudogene
HGNC:46970	RNU4-34P	RNA, U4 small nuclear 34, pseudogene
HGNC:46971	RNU4-35P	RNA, U4 small nuclear 35, pseudogene
HGNC:46972	RNU4-36P	RNA, U4 small nuclear 36, pseudogene
HGNC:46973	RNU4-37P	RNA, U4 small nuclear 37, pseudogene
HGNC:46974	RNU4-38P	RNA, U4 small nuclear 38, pseudogene
HGNC:46975	RNU4-39P	RNA, U4 small nuclear 39, pseudogene
HGNC:46976	RNU4-40P	RNA, U4 small nuclear 40, pseudogene
HGNC:46977	RNU4-41P	RNA, U4 small nuclear 41, pseudogene
HGNC:46978	RNU4-42P	RNA, U4 small nuclear 42, pseudogene
HGNC:46979	RNU4-43P	RNA, U4 small nuclear 43, pseudogene
HGNC:46980	RNU4-44P	RNA, U4 small nuclear 44, pseudogene
HGNC:46981	RNU4-45P	RNA, U4 small nuclear 45, pseudogene
HGNC:46982	RNU4-46P	RNA, U4 small nuclear 46, pseudogene
HGNC:46983	RNU4-47P	RNA, U4 small nuclear 47, pseudogene
HGNC:46984	RNU4-48P	RNA, U4 small nuclear 48, pseudogene
HGNC:46985	RNU4-49P	RNA, U4 small nuclear 49, pseudogene
HGNC:46986	RNU4-50P	RNA, U4 small nuclear 50, pseudogene
HGNC:46987	RNU4-51P	RNA, U4 small nuclear 51, pseudogene
HGNC:46988	RNU4-52P	RNA, U4 small nuclear 52, pseudogene
HGNC:46989	RNU4-53P	RNA, U4 small nuclear 53, pseudogene
HGNC:46990	RNU4-54P	RNA, U4 small nuclear 54, pseudogene
HGNC:46991	RNU4-55P	RNA, U4 small nuclear 55, pseudogene
HGNC:46992	RNU4-56P	RNA, U4 small nuclear 56, pseudogene
HGNC:46993	RNU4-57P	RNA, U4 small nuclear 57, pseudogene
HGNC:46994	RNU4-58P	RNA, U4 small nuclear 58, pseudogene
HGNC:46995	RNU4-59P	RNA, U4 small nuclear 59, pseudogene
HGNC:46996	RNU4-60P	RNA, U4 small nuclear 60, pseudogene
HGNC:46997	RNU4-61P	RNA, U4 small nuclear 61, pseudogene
HGNC:46998	RNU4-62P	RNA, U4 small nuclear 62, pseudogene
HGNC:46999	RNU4-63P	RNA, U4 small nuclear 63, pseudogene
HGNC:47000	RNU4-64P	RNA, U4 small nuclear 64, pseudogene
HGNC:47001	RNU4-65P	RNA, U4 small nuclear 65, pseudogene
HGNC:47002	RNU4-66P	RNA, U4 small nuclear 66, pseudogene
HGNC:47003	RNU4-67P	RNA, U4 small nuclear 67, pseudogene
HGNC:47004	RNU4-68P	RNA, U4 small nuclear 68, pseudogene
HGNC:47005	RNU4-69P	RNA, U4 small nuclear 69, pseudogene
HGNC:47006	RNU4-70P	RNA, U4 small nuclear 70, pseudogene
HGNC:47007	RNU4-71P	RNA, U4 small nuclear 71, pseudogene
HGNC:47008	RNU4-72P	RNA, U4 small nuclear 72, pseudogene
HGNC:47009	RNU4-73P	RNA, U4 small nuclear 73, pseudogene
HGNC:47010	RNU4-74P	RNA, U4 small nuclear 74, pseudogene
HGNC:47011	RNU4-75P	RNA, U4 small nuclear 75, pseudogene
HGNC:47012	RNU4-76P	RNA, U4 small nuclear 76, pseudogene
HGNC:47013	RNU4-77P	RNA, U4 small nuclear 77, pseudogene
HGNC:47014	RNU4-78P	RNA, U4 small nuclear 78, pseudogene
HGNC:47015	RNU4-79P	RNA, U4 small nuclear 79, pseudogene
HGNC:47016	RNU4-80P	RNA, U4 small nuclear 80, pseudogene
HGNC:47017	RNU4-81P	RNA, U4 small nuclear 81, pseudogene
HGNC:47018	RNU4-82P	RNA, U4 small nuclear 82, pseudogene
HGNC:47019	RNU4-83P	RNA, U4 small nuclear 83, pseudogene
HGNC:47020	RNU4-84P	RNA, U4 small nuclear 84, pseudogene
HGNC:47021	RNU4-85P	RNA, U4 small nuclear 85, pseudogene
HGNC:47022	RNU4-86P	RNA, U4 small nuclear 86, pseudogene
HGNC:47023	RNU4-87P	RNA, U4 small nuclear 87, pseudogene
HGNC:47024	RNU4-88P	RNA, U4 small nuclear 88, pseudogene
HGNC:47025	RNU4-89P	RNA, U4 small nuclear 89, pseudogene
HGNC:47026	RNU4-90P	RNA, U4 small nuclear 90, pseudogene
HGNC:47027	RNU4-91P	RNA, U4 small nuclear 91, pseudogene
HGNC:47028	RNU4-92P	RNA, U4 small nuclear 92, pseudogene
HGNC:10190	RNU4A~withdrawn	symbol withdrawn, see RNU4-1
HGNC:34016	RNU4ATAC	RNA, U4atac small nuclear (U12-dependent splicing)
HGNC:39003	RNU4ATAC2P	RNA, U4atac small nuclear 2, pseudogene
HGNC:42575	RNU4ATAC3P	RNA, U4atac small nuclear 3, pseudogene
HGNC:46890	RNU4ATAC4P	RNA, U4atac small nuclear 4, pseudogene
HGNC:46891	RNU4ATAC5P	RNA, U4atac small nuclear 5, pseudogene
HGNC:46892	RNU4ATAC6P	RNA, U4atac small nuclear 6, pseudogene
HGNC:46893	RNU4ATAC7P	RNA, U4atac small nuclear 7, pseudogene
HGNC:46894	RNU4ATAC8P	RNA, U4atac small nuclear 8, pseudogene
HGNC:46895	RNU4ATAC9P	RNA, U4atac small nuclear 9, pseudogene
HGNC:46896	RNU4ATAC10P	RNA, U4atac small nuclear 10, pseudogene
HGNC:46897	RNU4ATAC11P	RNA, U4atac small nuclear 11, pseudogene
HGNC:46898	RNU4ATAC12P	RNA, U4atac small nuclear 12, pseudogene
HGNC:46899	RNU4ATAC13P	RNA, U4atac small nuclear 13, pseudogene
HGNC:46900	RNU4ATAC14P	RNA, U4atac small nuclear 14, pseudogene
HGNC:46901	RNU4ATAC15P	RNA, U4atac small nuclear 15, pseudogene
HGNC:46902	RNU4ATAC16P	RNA, U4atac small nuclear 16, pseudogene
HGNC:46903	RNU4ATAC17P	RNA, U4atac small nuclear 17, pseudogene
HGNC:46904	RNU4ATAC18P	RNA, U4atac small nuclear 18, pseudogene
HGNC:10211	RNU5A-1	RNA, U5A small nuclear 1
HGNC:42515	RNU5A-2P	RNA, U5A small nuclear 2, pseudogene
HGNC:42519	RNU5A-3P	RNA, U5A small nuclear 3, pseudogene
HGNC:42521	RNU5A-4P	RNA, U5A small nuclear 4, pseudogene
HGNC:42525	RNU5A-5P	RNA, U5A small nuclear 5, pseudogene
HGNC:42527	RNU5A-6P	RNA, U5A small nuclear 6, pseudogene
HGNC:42529	RNU5A-7P	RNA, U5A small nuclear 7, pseudogene
HGNC:42530	RNU5A-8P	RNA, U5A small nuclear 8, pseudogene
HGNC:10212	RNU5B-1	RNA, U5B small nuclear 1
HGNC:34182	RNU5B-2P	RNA, U5B small nuclear 2, pseudogene
HGNC:34183	RNU5B-3P	RNA, U5B small nuclear 3, pseudogene
HGNC:34184	RNU5B-4P	RNA, U5B small nuclear 4, pseudogene
HGNC:34185	RNU5B-5P	RNA, U5B small nuclear 5, pseudogene
HGNC:34186	RNU5B-6P	RNA, U5B small nuclear 6, pseudogene
HGNC:10213	RNU5C~withdrawn	symbol withdrawn, see RNU5A-1
HGNC:10214	RNU5D-1	RNA, U5D small nuclear 1
HGNC:42534	RNU5D-2P	RNA, U5D small nuclear 2, pseudogene
HGNC:10215	RNU5E-1	RNA, U5E small nuclear 1
HGNC:42511	RNU5E-2P	RNA, U5E small nuclear 2, pseudogene
HGNC:42512	RNU5E-3P	RNA, U5E small nuclear 3, pseudogene
HGNC:42513	RNU5E-4P	RNA, U5E small nuclear 4, pseudogene
HGNC:42520	RNU5E-5P	RNA, U5E small nuclear 5, pseudogene
HGNC:42522	RNU5E-6P	RNA, U5E small nuclear 6, pseudogene
HGNC:42526	RNU5E-7P	RNA, U5E small nuclear 7, pseudogene
HGNC:42528	RNU5E-8P	RNA, U5E small nuclear 8, pseudogene
HGNC:42532	RNU5E-9P	RNA, U5E small nuclear 9, pseudogene
HGNC:42533	RNU5E-10P	RNA, U5E small nuclear 10, pseudogene
HGNC:10216	RNU5F-1	RNA, U5F small nuclear 1
HGNC:42510	RNU5F-2P	RNA, U5F small nuclear 2, pseudogene
HGNC:42514	RNU5F-3P	RNA, U5F small nuclear 3, pseudogene
HGNC:42516	RNU5F-4P	RNA, U5F small nuclear 4, pseudogene
HGNC:42518	RNU5F-5P	RNA, U5F small nuclear 5, pseudogene
HGNC:42523	RNU5F-6P	RNA, U5F small nuclear 6, pseudogene
HGNC:42524	RNU5F-7P	RNA, U5F small nuclear 7, pseudogene
HGNC:42531	RNU5F-8P	RNA, U5F small nuclear 8, pseudogene
HGNC:10227	RNU6-1	RNA, U6 small nuclear 1
HGNC:34270	RNU6-2	RNA, U6 small nuclear 2
HGNC:34275	RNU6-3P	RNA, U6 small nuclear 3, pseudogene
HGNC:34253	RNU6-4P	RNA, U6 small nuclear 4, pseudogene
HGNC:34249	RNU6-5P	RNA, U6 small nuclear 5, pseudogene
HGNC:10228	RNU6-6P	RNA, U6 small nuclear 6, pseudogene
HGNC:34284	RNU6-7	RNA, U6 small nuclear 7
HGNC:34285	RNU6-8	RNA, U6 small nuclear 8
HGNC:34269	RNU6-9	RNA, U6 small nuclear 9
HGNC:34254	RNU6-10P	RNA, U6 small nuclear 10, pseudogene
HGNC:34255	RNU6-11P	RNA, U6 small nuclear 11, pseudogene
HGNC:34256	RNU6-12P	RNA, U6 small nuclear 12, pseudogene
HGNC:34257	RNU6-13P	RNA, U6 small nuclear 13, pseudogene
HGNC:34258	RNU6-14P	RNA, U6 small nuclear 14, pseudogene
HGNC:34259	RNU6-15P	RNA, U6 small nuclear 15, pseudogene
HGNC:34260	RNU6-16P	RNA, U6 small nuclear 16, pseudogene
HGNC:34261	RNU6-17P	RNA, U6 small nuclear 17, pseudogene
HGNC:34262	RNU6-18P	RNA, U6 small nuclear 18, pseudogene
HGNC:34263	RNU6-19P	RNA, U6 small nuclear 19, pseudogene
HGNC:34264	RNU6-20P	RNA, U6 small nuclear 20, pseudogene
HGNC:34265	RNU6-21P	RNA, U6 small nuclear 21, pseudogene
HGNC:34266	RNU6-22P	RNA, U6 small nuclear 22, pseudogene
HGNC:34267	RNU6-23P	RNA, U6 small nuclear 23, pseudogene
HGNC:34268	RNU6-24P	RNA, U6 small nuclear 24, pseudogene
HGNC:34251	RNU6-25P	RNA, U6 small nuclear 25, pseudogene
HGNC:34252	RNU6-26P	RNA, U6 small nuclear 26, pseudogene
HGNC:34271	RNU6-27P	RNA, U6 small nuclear 27, pseudogene
HGNC:34272	RNU6-28P	RNA, U6 small nuclear 28, pseudogene
HGNC:34273	RNU6-29P	RNA, U6 small nuclear 29, pseudogene
HGNC:34274	RNU6-30P	RNA, U6 small nuclear 30, pseudogene
HGNC:34250	RNU6-31P	RNA, U6 small nuclear 31, pseudogene
HGNC:34276	RNU6-32P	RNA, U6 small nuclear 32, pseudogene
HGNC:34277	RNU6-33P	RNA, U6 small nuclear 33, pseudogene
HGNC:34278	RNU6-34P	RNA, U6 small nuclear 34, pseudogene
HGNC:34279	RNU6-35P	RNA, U6 small nuclear 35, pseudogene
HGNC:34280	RNU6-36P	RNA, U6 small nuclear 36, pseudogene
HGNC:34281	RNU6-37P	RNA, U6 small nuclear 37, pseudogene
HGNC:34282	RNU6-38P	RNA, U6 small nuclear 38, pseudogene
HGNC:34283	RNU6-39P	RNA, U6 small nuclear 39, pseudogene
HGNC:34248	RNU6-40P	RNA, U6 small nuclear 40, pseudogene
HGNC:34247	RNU6-41P	RNA, U6 small nuclear 41, pseudogene
HGNC:34286	RNU6-42P	RNA, U6 small nuclear 42, pseudogene
HGNC:34287	RNU6-43P	RNA, U6 small nuclear 43, pseudogene
HGNC:34288	RNU6-44P	RNA, U6 small nuclear 44, pseudogene
HGNC:34289	RNU6-45P	RNA, U6 small nuclear 45, pseudogene
HGNC:34290	RNU6-46P	RNA, U6 small nuclear 46, pseudogene
HGNC:34291	RNU6-47P	RNA, U6 small nuclear 47, pseudogene
HGNC:34292	RNU6-48P	RNA, U6 small nuclear 48, pseudogene
HGNC:34293	RNU6-49P	RNA, U6 small nuclear 49, pseudogene
HGNC:10229	RNU6-50P	RNA, U6 small nuclear 50, pseudogene
HGNC:42541	RNU6-51P~withdrawn	entry withdrawn
HGNC:42542	RNU6-52P	RNA, U6 small nuclear 52, pseudogene
HGNC:42543	RNU6-53P	RNA, U6 small nuclear 53, pseudogene
HGNC:42544	RNU6-54P	RNA, U6 small nuclear 54, pseudogene
HGNC:42545	RNU6-55P	RNA, U6 small nuclear 55, pseudogene
HGNC:42546	RNU6-56P	RNA, U6 small nuclear 56, pseudogene
HGNC:42547	RNU6-57P	RNA, U6 small nuclear 57, pseudogene
HGNC:42548	RNU6-58P	RNA, U6 small nuclear 58, pseudogene
HGNC:42549	RNU6-59P	RNA, U6 small nuclear 59, pseudogene
HGNC:42550	RNU6-60P	RNA, U6 small nuclear 60, pseudogene
HGNC:42551	RNU6-61P	RNA, U6 small nuclear 61, pseudogene
HGNC:42552	RNU6-62P	RNA, U6 small nuclear 62, pseudogene
HGNC:42553	RNU6-63P	RNA, U6 small nuclear 63, pseudogene
HGNC:42554	RNU6-64P	RNA, U6 small nuclear 64, pseudogene
HGNC:42555	RNU6-65P	RNA, U6 small nuclear 65, pseudogene
HGNC:42556	RNU6-66P	RNA, U6 small nuclear 66, pseudogene
HGNC:42557	RNU6-67P	RNA, U6 small nuclear 67, pseudogene
HGNC:42558	RNU6-68P	RNA, U6 small nuclear 68, pseudogene
HGNC:42559	RNU6-69P	RNA, U6 small nuclear 69, pseudogene
HGNC:42560	RNU6-70P	RNA, U6 small nuclear 70, pseudogene
HGNC:42561	RNU6-71P	RNA, U6 small nuclear 71, pseudogene
HGNC:42562	RNU6-72P	RNA, U6 small nuclear 72, pseudogene
HGNC:42563	RNU6-73P	RNA, U6 small nuclear 73, pseudogene
HGNC:42564	RNU6-74P	RNA, U6 small nuclear 74, pseudogene
HGNC:42565	RNU6-75P	RNA, U6 small nuclear 75, pseudogene
HGNC:42566	RNU6-76P	RNA, U6 small nuclear 76, pseudogene
HGNC:42567	RNU6-77P	RNA, U6 small nuclear 77, pseudogene
HGNC:42568	RNU6-78P	RNA, U6 small nuclear 78, pseudogene
HGNC:42569	RNU6-79P	RNA, U6 small nuclear 79, pseudogene
HGNC:42570	RNU6-80P	RNA, U6 small nuclear 80, pseudogene
HGNC:42571	RNU6-81P	RNA, U6 small nuclear 81, pseudogene
HGNC:42572	RNU6-82P	RNA, U6 small nuclear 82, pseudogene
HGNC:42573	RNU6-83P	RNA, U6 small nuclear 83, pseudogene
HGNC:47047	RNU6-84P	RNA, U6 small nuclear 84, pseudogene
HGNC:47048	RNU6-85P	RNA, U6 small nuclear 85, pseudogene
HGNC:47049	RNU6-86P	RNA, U6 small nuclear 86, pseudogene
HGNC:47050	RNU6-87P	RNA, U6 small nuclear 87, pseudogene
HGNC:47051	RNU6-88P	RNA, U6 small nuclear 88, pseudogene
HGNC:47052	RNU6-89P	RNA, U6 small nuclear 89, pseudogene
HGNC:47053	RNU6-90P	RNA, U6 small nuclear 90, pseudogene
HGNC:47054	RNU6-91P	RNA, U6 small nuclear 91, pseudogene
HGNC:47055	RNU6-92P	RNA, U6 small nuclear 92, pseudogene
HGNC:47056	RNU6-93P~withdrawn	entry withdrawn
HGNC:47057	RNU6-94P	RNA, U6 small nuclear 94, pseudogene
HGNC:47058	RNU6-95P	RNA, U6 small nuclear 95, pseudogene
HGNC:47059	RNU6-96P~withdrawn	entry withdrawn
HGNC:47060	RNU6-97P	RNA, U6 small nuclear 97, pseudogene
HGNC:47061	RNU6-98P	RNA, U6 small nuclear 98, pseudogene
HGNC:47062	RNU6-99P	RNA, U6 small nuclear 99, pseudogene
HGNC:47063	RNU6-100P	RNA, U6 small nuclear 100, pseudogene
HGNC:47064	RNU6-101P	RNA, U6 small nuclear 101, pseudogene
HGNC:47065	RNU6-102P	RNA, U6 small nuclear 102, pseudogene
HGNC:47066	RNU6-103P	RNA, U6 small nuclear 103, pseudogene
HGNC:47067	RNU6-104P	RNA, U6 small nuclear 104, pseudogene
HGNC:47068	RNU6-105P	RNA, U6 small nuclear 105, pseudogene
HGNC:47069	RNU6-106P	RNA, U6 small nuclear 106, pseudogene
HGNC:47070	RNU6-107P	RNA, U6 small nuclear 107, pseudogene
HGNC:47071	RNU6-108P	RNA, U6 small nuclear 108, pseudogene
HGNC:47072	RNU6-109P	RNA, U6 small nuclear 109, pseudogene
HGNC:47073	RNU6-110P	RNA, U6 small nuclear 110, pseudogene
HGNC:47074	RNU6-111P	RNA, U6 small nuclear 111, pseudogene
HGNC:47075	RNU6-112P	RNA, U6 small nuclear 112, pseudogene
HGNC:47076	RNU6-113P	RNA, U6 small nuclear 113, pseudogene
HGNC:47077	RNU6-114P	RNA, U6 small nuclear 114, pseudogene
HGNC:47078	RNU6-115P	RNA, U6 small nuclear 115, pseudogene
